Tanggal;Waktu;Tegangan;Arus;SOC;Temperature;VCell_Max;VCell_Min;Max_Del_V;Avg_Del_V
2020-3-13;9:53:45;57,98;-6,44;61,0;49,0;3,933;3,778;0,156;0,088;
2020-3-13;9:53:46;58,06;-6,38;61,0;49,0;3,935;3,813;0,122;0,058;
2020-3-13;9:53:46;58,06;-6,44;61,0;49,0;3,935;3,813;0,122;0,058;
2020-3-13;9:53:47;58,07;-6,44;61,0;49,0;3,972;3,798;0,174;0,073;
2020-3-13;9:53:47;58,07;-6,44;61,0;49,0;3,972;3,798;0,174;0,073;
2020-3-13;9:53:48;58,07;-6,44;61,0;49,0;3,942;3,805;0,137;0,067;
2020-3-13;9:53:48;58,00;-6,44;61,0;49,0;3,958;3,807;0,150;0,060;
2020-3-13;9:53:49;58,00;-6,44;61,0;49,0;3,958;3,807;0,150;0,060;
2020-3-13;9:53:49;58,00;-6,44;61,0;49,0;3,919;3,800;0,119;0,067;
2020-3-13;9:53:50;58,02;-6,44;61,0;49,0;3,937;3,782;0,156;0,087;
2020-3-13;9:53:50;58,02;-6,44;61,0;49,0;3,937;3,782;0,156;0,087;
2020-3-13;9:53:51;58,00;-6,44;61,0;49,0;3,922;3,831;0,091;0,036;
2020-3-13;9:53:51;58,11;-6,44;61,0;49,0;3,927;3,791;0,136;0,083;
2020-3-13;9:53:52;58,11;-6,38;61,0;49,0;3,927;3,791;0,136;0,083;
2020-3-13;9:53:52;58,03;-6,38;61,0;49,0;3,937;3,794;0,143;0,075;
2020-3-13;9:53:53;58,04;-6,38;61,0;49,0;3,942;3,799;0,144;0,071;
2020-3-13;9:53:53;58,04;-6,44;61,0;49,0;3,942;3,799;0,144;0,071;
2020-3-13;9:53:54;57,96;-6,44;61,0;49,0;3,923;3,819;0,105;0,045;
2020-3-13;9:53:54;58,09;-6,44;61,0;49,0;3,954;3,774;0,180;0,099;
2020-3-13;9:53:55;58,09;-6,44;61,0;49,0;3,954;3,774;0,180;0,099;
2020-3-13;9:53:55;58,11;-6,44;61,0;49,0;3,967;3,824;0,143;0,051;
2020-3-13;9:53:56;58,00;-6,44;61,0;49,0;3,937;3,765;0,172;0,103;
2020-3-13;9:53:56;58,00;-6,38;61,0;49,0;3,937;3,765;0,172;0,103;
2020-3-13;9:53:57;58,06;-6,38;61,0;49,0;3,917;3,839;0,077;0,032;
2020-3-13;9:53:57;58,06;-6,38;61,0;49,0;3,917;3,839;0,077;0,032;
2020-3-13;9:53:58;57,91;-6,38;61,0;49,0;3,956;3,762;0,194;0,099;
2020-3-13;9:53:58;58,08;-6,44;61,0;49,0;3,922;3,818;0,104;0,054;
2020-3-13;9:53:59;58,08;-6,38;61,0;49,0;3,922;3,818;0,104;0,054;
2020-3-13;9:53:59;57,89;-6,44;61,0;49,0;3,963;3,761;0,202;0,099;
2020-3-13;9:54:0;58,16;-6,44;61,0;49,0;3,929;3,824;0,105;0,054;
2020-3-13;9:54:0;58,16;-6,38;61,0;49,0;3,929;3,824;0,105;0,054;
2020-3-13;9:54:1;58,05;-6,44;61,0;49,0;3,961;3,787;0,175;0,084;
2020-3-13;9:54:1;58,05;-6,38;61,0;49,0;3,951;3,801;0,151;0,072;
