Tanggal;Waktu;Tegangan;Arus;SOC;Temperature;VCell_Max;VCell_Min;Max_Del_V;Avg_Del_V
2020-3-13;14:39:19;50,96;0,06;6,0;36,0;3,426;3,300;0,126;0,098;
2020-3-13;14:39:19;50,97;0,00;6,0;36,0;3,426;3,300;0,126;0,099;
2020-3-13;14:39:20;50,97;0,06;6,0;36,0;3,424;3,301;0,123;0,097;
2020-3-13;14:39:20;50,97;0,00;6,0;36,0;3,424;3,301;0,123;0,097;
2020-3-13;14:39:21;50,97;0,06;6,0;36,0;3,425;3,300;0,126;0,098;
2020-3-13;14:39:21;50,97;0,00;6,0;36,0;3,420;3,301;0,119;0,097;
2020-3-13;14:39:22;50,97;0,06;6,0;36,0;3,420;3,301;0,119;0,097;
2020-3-13;14:39:22;50,97;0,00;6,0;36,0;3,424;3,301;0,123;0,098;
2020-3-13;14:39:23;50,97;0,00;6,0;36,0;3,424;3,301;0,123;0,098;
2020-3-13;14:39:23;50,97;0,06;6,0;36,0;3,424;3,301;0,123;0,097;
2020-3-13;14:39:24;50,97;0,06;6,0;36,0;3,424;3,300;0,124;0,098;
2020-3-13;14:39:24;50,97;0,06;6,0;36,0;3,424;3,300;0,124;0,098;
2020-3-13;14:39:25;50,97;0,06;6,0;36,0;3,425;3,300;0,124;0,098;
2020-3-13;14:39:25;50,98;0,06;6,0;36,0;3,425;3,301;0,125;0,098;
2020-3-13;14:39:26;50,98;0,00;6,0;36,0;3,425;3,301;0,125;0,098;
2020-3-13;14:39:26;50,97;0,00;6,0;36,0;3,423;3,301;0,122;0,098;
2020-3-13;14:39:27;50,97;0,06;6,0;36,0;3,427;3,300;0,127;0,098;
2020-3-13;14:39:27;50,97;0,00;6,0;37,0;3,427;3,300;0,127;0,098;
2020-3-13;14:39:28;50,97;0,06;6,0;36,0;3,422;3,302;0,120;0,096;
2020-3-13;14:39:28;50,98;0,00;6,0;36,0;3,426;3,301;0,125;0,098;
2020-3-13;14:39:29;50,98;0,00;6,0;36,0;3,426;3,301;0,125;0,098;
2020-3-13;14:39:29;50,98;0,06;6,0;36,0;3,425;3,301;0,125;0,098;
2020-3-13;14:39:30;50,98;0,06;6,0;36,0;3,425;3,302;0,124;0,097;
2020-3-13;14:39:30;50,98;0,06;6,0;36,0;3,425;3,302;0,124;0,097;
2020-3-13;14:39:31;50,97;0,00;6,0;36,0;3,422;3,300;0,122;0,098;
2020-3-13;14:39:31;50,97;0,00;6,0;36,0;3,422;3,302;0,121;0,097;
2020-3-13;14:39:32;50,97;0,00;6,0;36,0;3,422;3,302;0,121;0,097;
2020-3-13;14:39:32;50,98;0,00;6,0;36,0;3,426;3,301;0,125;0,098;
2020-3-13;14:39:33;50,98;0,00;6,0;36,0;3,426;3,301;0,125;0,098;
2020-3-13;14:39:33;50,98;0,06;6,0;36,0;3,426;3,301;0,125;0,098;
2020-3-13;14:39:34;50,98;0,06;6,0;36,0;3,429;3,301;0,128;0,098;
2020-3-13;14:39:34;50,98;0,00;6,0;36,0;3,429;3,302;0,127;0,098;
2020-3-13;14:39:35;50,98;0,00;6,0;36,0;3,429;3,302;0,127;0,098;
2020-3-13;14:39:35;50,98;0,06;6,0;36,0;3,425;3,302;0,123;0,097;
2020-3-13;14:39:36;50,98;0,00;6,0;37,0;3,425;3,302;0,123;0,097;
2020-3-13;14:39:36;50,98;0,00;6,0;36,0;3,428;3,301;0,126;0,098;
2020-3-13;14:39:37;50,99;0,06;6,0;36,0;3,424;3,303;0,121;0,097;
2020-3-13;14:39:37;50,99;0,06;6,0;36,0;3,424;3,303;0,121;0,097;
2020-3-13;14:39:38;50,98;0,00;6,0;36,0;3,422;3,302;0,119;0,097;
2020-3-13;14:39:38;50,98;0,06;6,0;36,0;3,427;3,302;0,125;0,097;
2020-3-13;14:39:39;50,98;0,06;6,0;36,0;3,427;3,302;0,125;0,097;
2020-3-13;14:39:39;50,98;0,06;6,0;36,0;3,427;3,301;0,126;0,098;
2020-3-13;14:39:40;50,98;0,00;6,0;36,0;3,427;3,301;0,126;0,098;
2020-3-13;14:39:40;50,98;0,00;6,0;36,0;3,427;3,301;0,126;0,098;
2020-3-13;14:39:41;50,99;0,00;6,0;36,0;3,424;3,302;0,122;0,097;
2020-3-13;14:39:41;50,99;0,06;6,0;36,0;3,426;3,302;0,124;0,097;
2020-3-13;14:39:42;50,99;0,06;6,0;36,0;3,426;3,302;0,124;0,097;
2020-3-13;14:39:42;50,98;0,00;6,0;36,0;3,423;3,302;0,121;0,097;
2020-3-13;14:39:43;50,99;0,06;6,0;36,0;3,423;3,303;0,119;0,096;
2020-3-13;14:39:43;50,99;0,06;6,0;36,0;3,423;3,303;0,119;0,096;
2020-3-13;14:39:44;50,98;0,00;6,0;36,0;3,423;3,302;0,121;0,097;
2020-3-13;14:39:44;50,99;0,06;6,0;36,0;3,428;3,303;0,125;0,097;
2020-3-13;14:39:45;50,99;0,06;6,0;36,0;3,428;3,303;0,125;0,097;
2020-3-13;14:39:45;50,98;0,06;6,0;36,0;3,423;3,302;0,121;0,097;
2020-3-13;14:39:46;50,99;0,00;6,0;36,0;3,423;3,302;0,121;0,097;
2020-3-13;14:39:46;50,99;0,00;6,0;36,0;3,423;3,302;0,121;0,097;
2020-3-13;14:39:47;50,99;0,00;6,0;36,0;3,422;3,303;0,119;0,097;
2020-3-13;14:39:47;50,99;0,06;6,0;36,0;3,422;3,303;0,119;0,097;
2020-3-13;14:39:48;50,99;0,06;6,0;36,0;3,423;3,303;0,120;0,096;
2020-3-13;14:39:48;50,99;0,06;6,0;36,0;3,426;3,302;0,124;0,098;
2020-3-13;14:39:49;50,99;0,06;6,0;36,0;3,426;3,302;0,124;0,098;
2020-3-13;14:39:49;50,99;0,00;6,0;36,0;3,428;3,303;0,125;0,097;
2020-3-13;14:39:50;50,99;0,00;6,0;36,0;3,424;3,303;0,120;0,096;
2020-3-13;14:39:50;50,99;0,00;6,0;36,0;3,424;3,303;0,120;0,096;
2020-3-13;14:39:51;51,00;0,06;6,0;36,0;3,428;3,303;0,125;0,097;
2020-3-13;14:39:51;50,99;0,06;6,0;36,0;3,421;3,303;0,118;0,097;
2020-3-13;14:39:52;50,99;0,06;6,0;36,0;3,421;3,303;0,118;0,097;
2020-3-13;14:39:52;51,00;0,00;6,0;36,0;3,426;3,303;0,124;0,097;
2020-3-13;14:39:53;50,99;0,06;6,0;36,0;3,428;3,302;0,126;0,098;
2020-3-13;14:39:53;50,99;0,00;6,0;36,0;3,428;3,302;0,126;0,098;
2020-3-13;14:39:54;51,00;0,06;6,0;36,0;3,429;3,304;0,126;0,096;
2020-3-13;14:39:54;50,99;0,06;6,0;36,0;3,425;3,303;0,122;0,097;
2020-3-13;14:39:55;50,99;0,00;6,0;36,0;3,425;3,303;0,122;0,097;
2020-3-13;14:39:55;51,00;0,06;6,0;36,0;3,426;3,304;0,123;0,097;
2020-3-13;14:39:56;51,00;0,06;6,0;36,0;3,426;3,303;0,123;0,097;
2020-3-13;14:39:56;51,00;0,00;6,0;36,0;3,426;3,303;0,123;0,097;
2020-3-13;14:39:57;51,00;0,06;6,0;36,0;3,426;3,303;0,123;0,098;
2020-3-13;14:39:57;51,00;0,06;6,0;36,0;3,426;3,303;0,123;0,098;
2020-3-13;14:39:58;50,99;0,06;6,0;36,0;3,424;3,303;0,121;0,097;
2020-3-13;14:39:58;51,00;0,06;6,0;36,0;3,427;3,304;0,124;0,097;
2020-3-13;14:39:59;51,00;0,06;6,0;36,0;3,427;3,304;0,124;0,097;
2020-3-13;14:39:59;50,99;0,06;6,0;36,0;3,423;3,303;0,120;0,097;
2020-3-13;14:40:0;51,00;0,06;6,0;36,0;3,426;3,304;0,122;0,096;
2020-3-13;14:40:0;51,00;0,06;6,0;36,0;3,426;3,304;0,122;0,096;
2020-3-13;14:40:1;51,00;0,06;6,0;36,0;3,427;3,304;0,123;0,097;
2020-3-13;14:40:1;51,00;0,06;6,0;36,0;3,427;3,303;0,125;0,097;
2020-3-13;14:40:2;51,00;0,06;6,0;36,0;3,427;3,303;0,125;0,097;
2020-3-13;14:40:2;50,99;0,06;6,0;36,0;3,425;3,303;0,122;0,097;
2020-3-13;14:40:3;51,00;0,06;6,0;36,0;3,425;3,305;0,120;0,096;
2020-3-13;14:40:3;51,00;0,06;6,0;36,0;3,425;3,305;0,120;0,096;
2020-3-13;14:40:4;51,00;0,00;6,0;36,0;3,426;3,304;0,122;0,097;
2020-3-13;14:40:4;51,01;0,06;6,0;36,0;3,426;3,305;0,122;0,097;
2020-3-13;14:40:5;51,01;0,00;6,0;36,0;3,426;3,305;0,122;0,097;
2020-3-13;14:40:5;51,00;0,00;6,0;36,0;3,427;3,304;0,123;0,097;
2020-3-13;14:40:6;51,00;0,06;6,0;36,0;3,427;3,304;0,123;0,097;
2020-3-13;14:40:6;51,00;0,06;6,0;36,0;3,427;3,304;0,123;0,096;
2020-3-13;14:40:7;51,00;0,06;6,0;36,0;3,428;3,303;0,125;0,098;
2020-3-13;14:40:7;51,00;0,06;6,0;36,0;3,428;3,304;0,124;0,097;
2020-3-13;14:40:8;51,00;0,06;6,0;36,0;3,428;3,304;0,124;0,097;
2020-3-13;14:40:8;51,00;0,06;6,0;36,0;3,429;3,303;0,125;0,098;
2020-3-13;14:40:9;51,01;0,06;6,0;36,0;3,430;3,303;0,127;0,098;
2020-3-13;14:40:9;51,01;0,00;6,0;36,0;3,430;3,303;0,127;0,098;
2020-3-13;14:40:10;51,01;0,06;6,0;36,0;3,425;3,303;0,122;0,098;
2020-3-13;14:40:10;51,01;0,06;6,0;36,0;3,429;3,305;0,125;0,097;
2020-3-13;14:40:11;51,01;0,06;6,0;36,0;3,429;3,305;0,125;0,097;
2020-3-13;14:40:11;51,01;0,06;6,0;36,0;3,432;3,304;0,128;0,097;
2020-3-13;14:40:12;51,01;0,06;6,0;36,0;3,432;3,304;0,128;0,097;
2020-3-13;14:40:12;51,02;0,06;6,0;36,0;3,429;3,305;0,124;0,096;
2020-3-13;14:40:13;51,01;0,06;6,0;36,0;3,427;3,303;0,124;0,098;
2020-3-13;14:40:13;51,01;0,06;6,0;36,0;3,427;3,303;0,124;0,098;
2020-3-13;14:40:14;51,01;0,06;6,0;36,0;3,428;3,305;0,124;0,097;
2020-3-13;14:40:14;51,01;0,06;6,0;36,0;3,430;3,304;0,126;0,097;
2020-3-13;14:40:15;51,01;0,06;6,0;36,0;3,430;3,304;0,126;0,097;
2020-3-13;14:40:15;51,01;0,06;6,0;36,0;3,429;3,305;0,124;0,096;
2020-3-13;14:40:16;51,01;0,06;6,0;36,0;3,429;3,305;0,124;0,096;
2020-3-13;14:40:16;51,01;0,06;6,0;36,0;3,429;3,305;0,124;0,096;
2020-3-13;14:40:17;51,01;0,06;6,0;36,0;3,427;3,304;0,123;0,097;
2020-3-13;14:40:17;51,01;0,06;6,0;36,0;3,428;3,304;0,123;0,097;
2020-3-13;14:40:18;51,01;0,06;6,0;36,0;3,428;3,304;0,123;0,097;
2020-3-13;14:40:18;51,01;0,06;6,0;36,0;3,423;3,304;0,119;0,097;
2020-3-13;14:40:19;51,00;0,06;6,0;36,0;3,426;3,303;0,122;0,097;
2020-3-13;14:40:19;51,00;0,06;6,0;36,0;3,426;3,303;0,122;0,097;
2020-3-13;14:40:20;51,01;0,00;6,0;36,0;3,430;3,305;0,125;0,096;
2020-3-13;14:40:20;51,01;0,00;6,0;36,0;3,425;3,304;0,121;0,097;
2020-3-13;14:40:21;51,00;0,00;6,0;36,0;3,425;3,304;0,121;0,097;
2020-3-13;14:40:21;51,01;0,06;6,0;36,0;3,427;3,304;0,123;0,097;
2020-3-13;14:40:22;51,01;0,06;6,0;36,0;3,430;3,304;0,126;0,097;
2020-3-13;14:40:22;51,01;0,06;6,0;36,0;3,430;3,304;0,126;0,097;
2020-3-13;14:40:23;51,01;0,00;6,0;36,0;3,433;3,304;0,129;0,098;
2020-3-13;14:40:23;51,01;0,00;6,0;36,0;3,427;3,304;0,123;0,097;
2020-3-13;14:40:24;51,01;0,00;6,0;36,0;3,427;3,304;0,123;0,097;
2020-3-13;14:40:24;51,01;0,06;6,0;36,0;3,427;3,305;0,122;0,096;
2020-3-13;14:40:25;51,01;0,06;6,0;36,0;3,427;3,305;0,122;0,096;
2020-3-13;14:40:25;51,01;0,06;6,0;36,0;3,425;3,304;0,122;0,097;
2020-3-13;14:40:26;51,02;0,06;6,0;36,0;3,426;3,303;0,122;0,098;
2020-3-13;14:40:26;51,02;0,06;6,0;36,0;3,426;3,303;0,122;0,098;
2020-3-13;14:40:27;51,01;0,06;6,0;36,0;3,429;3,305;0,124;0,096;
2020-3-13;14:40:27;51,02;0,06;6,0;36,0;3,430;3,305;0,125;0,096;
2020-3-13;14:40:28;51,02;0,06;6,0;36,0;3,430;3,305;0,125;0,096;
2020-3-13;14:40:28;51,01;0,06;6,0;36,0;3,428;3,305;0,123;0,096;
2020-3-13;14:40:29;51,01;0,06;6,0;36,0;3,424;3,305;0,119;0,096;
2020-3-13;14:40:29;51,01;0,06;6,0;36,0;3,424;3,305;0,119;0,096;
2020-3-13;14:40:30;51,02;0,06;6,0;36,0;3,431;3,304;0,127;0,097;
2020-3-13;14:40:30;51,01;0,06;6,0;36,0;3,426;3,306;0,120;0,096;
2020-3-13;14:40:31;51,01;0,06;6,0;36,0;3,426;3,306;0,120;0,096;
2020-3-13;14:40:31;51,01;0,06;6,0;36,0;3,427;3,305;0,122;0,096;
2020-3-13;14:40:32;51,02;0,00;6,0;36,0;3,431;3,305;0,125;0,096;
2020-3-13;14:40:32;51,02;0,06;6,0;36,0;3,431;3,305;0,125;0,096;
2020-3-13;14:40:33;51,01;0,00;6,0;36,0;3,428;3,306;0,122;0,096;
2020-3-13;14:40:33;51,03;0,06;7,0;36,0;3,431;3,305;0,126;0,097;
2020-3-13;14:40:34;51,03;0,06;7,0;36,0;3,431;3,305;0,126;0,097;
2020-3-13;14:40:34;51,01;0,06;6,0;36,0;3,429;3,304;0,125;0,097;
2020-3-13;14:40:35;51,01;0,00;6,0;36,0;3,424;3,305;0,119;0,096;
2020-3-13;14:40:35;51,01;0,06;6,0;36,0;3,424;3,305;0,119;0,096;
2020-3-13;14:40:36;51,02;0,06;6,0;36,0;3,428;3,305;0,123;0,097;
2020-3-13;14:40:36;51,02;0,06;6,0;36,0;3,425;3,305;0,119;0,096;
2020-3-13;14:40:37;51,02;0,06;6,0;36,0;3,425;3,305;0,119;0,096;
2020-3-13;14:40:37;51,01;0,06;6,0;36,0;3,427;3,305;0,122;0,096;
2020-3-13;14:40:38;51,01;0,06;6,0;36,0;3,427;3,305;0,122;0,096;
2020-3-13;14:40:38;51,02;0,06;6,0;36,0;3,432;3,305;0,127;0,097;
2020-3-13;14:40:39;51,02;0,06;6,0;36,0;3,425;3,306;0,119;0,095;
2020-3-13;14:40:39;51,02;0,06;6,0;36,0;3,425;3,306;0,119;0,095;
2020-3-13;14:40:40;51,02;0,06;7,0;36,0;3,432;3,306;0,127;0,096;
2020-3-13;14:40:40;51,02;0,06;6,0;36,0;3,431;3,305;0,126;0,097;
2020-3-13;14:40:41;51,02;0,00;6,0;36,0;3,431;3,305;0,126;0,097;
2020-3-13;14:40:41;51,01;0,06;6,0;36,0;3,427;3,304;0,123;0,097;
2020-3-13;14:40:42;51,02;0,06;6,0;36,0;3,428;3,305;0,123;0,096;
2020-3-13;14:40:42;51,02;0,00;6,0;36,0;3,428;3,305;0,123;0,096;
2020-3-13;14:40:43;51,02;0,00;6,0;36,0;3,424;3,305;0,119;0,096;
2020-3-13;14:40:43;51,02;0,06;6,0;36,0;3,428;3,305;0,123;0,097;
2020-3-13;14:40:44;51,02;0,06;6,0;36,0;3,428;3,305;0,123;0,097;
2020-3-13;14:40:44;51,02;0,06;6,0;36,0;3,431;3,305;0,126;0,097;
2020-3-13;14:40:45;51,01;0,00;6,0;36,0;3,424;3,305;0,120;0,096;
2020-3-13;14:40:45;51,01;0,06;6,0;36,0;3,424;3,305;0,120;0,096;
2020-3-13;14:40:46;51,02;0,06;6,0;36,0;3,425;3,306;0,119;0,096;
2020-3-13;14:40:46;51,02;0,06;6,0;36,0;3,424;3,306;0,119;0,096;
2020-3-13;14:40:47;51,02;0,00;6,0;36,0;3,424;3,306;0,119;0,096;
2020-3-13;14:40:47;51,01;0,06;6,0;36,0;3,428;3,305;0,123;0,097;
2020-3-13;14:40:48;51,01;0,06;6,0;36,0;3,435;3,306;0,129;0,097;
2020-3-13;14:40:48;51,03;0,06;7,0;36,0;3,435;3,306;0,129;0,097;
2020-3-13;14:40:49;51,03;0,00;7,0;36,0;3,434;3,305;0,129;0,097;
2020-3-13;14:40:49;51,02;0,00;7,0;36,0;3,423;3,305;0,118;0,097;
2020-3-13;14:40:50;51,02;0,06;6,0;36,0;3,423;3,305;0,118;0,097;
2020-3-13;14:40:50;51,02;0,06;6,0;36,0;3,428;3,305;0,123;0,097;
2020-3-13;14:40:51;51,02;0,00;6,0;36,0;3,428;3,305;0,122;0,097;
2020-3-13;14:40:51;51,03;0,00;7,0;36,0;3,428;3,305;0,122;0,097;
2020-3-13;14:40:52;51,02;0,06;6,0;36,0;3,427;3,305;0,122;0,097;
2020-3-13;14:40:52;51,02;0,06;6,0;36,0;3,427;3,305;0,122;0,097;
2020-3-13;14:40:53;51,02;0,06;6,0;36,0;3,429;3,306;0,123;0,096;
2020-3-13;14:40:53;51,02;0,06;6,0;36,0;3,428;3,305;0,123;0,097;
2020-3-13;14:40:54;51,02;0,06;6,0;36,0;3,428;3,305;0,123;0,097;
2020-3-13;14:40:54;51,02;0,00;6,0;36,0;3,430;3,305;0,125;0,096;
2020-3-13;14:40:55;51,03;0,00;7,0;36,0;3,430;3,306;0,124;0,096;
2020-3-13;14:40:55;51,03;0,06;7,0;36,0;3,430;3,306;0,124;0,096;
2020-3-13;14:40:56;51,03;0,06;7,0;36,0;3,432;3,306;0,126;0,096;
2020-3-13;14:40:56;51,03;0,06;7,0;36,0;3,429;3,306;0,122;0,096;
2020-3-13;14:40:57;51,03;0,06;7,0;36,0;3,429;3,306;0,122;0,096;
2020-3-13;14:40:57;51,02;0,06;6,0;36,0;3,427;3,306;0,121;0,096;
2020-3-13;14:40:58;51,03;0,06;7,0;36,0;3,426;3,306;0,120;0,096;
2020-3-13;14:40:58;51,03;0,06;7,0;36,0;3,426;3,306;0,120;0,096;
2020-3-13;14:40:59;51,03;0,06;7,0;36,0;3,432;3,306;0,126;0,096;
2020-3-13;14:40:59;51,03;0,00;7,0;36,0;3,432;3,305;0,127;0,097;
2020-3-13;14:41:0;51,03;0,00;7,0;36,0;3,432;3,305;0,127;0,097;
2020-3-13;14:41:0;51,03;0,06;7,0;36,0;3,427;3,306;0,121;0,096;
2020-3-13;14:41:1;51,03;0,00;7,0;36,0;3,429;3,306;0,123;0,096;
2020-3-13;14:41:1;51,03;0,06;7,0;36,0;3,429;3,306;0,123;0,096;
2020-3-13;14:41:2;51,03;0,06;7,0;36,0;3,427;3,307;0,121;0,095;
2020-3-13;14:41:2;51,03;0,06;7,0;36,0;3,427;3,306;0,121;0,096;
2020-3-13;14:41:3;51,02;0,06;6,0;36,0;3,427;3,306;0,121;0,096;
2020-3-13;14:41:3;51,03;0,06;7,0;36,0;3,430;3,306;0,125;0,097;
2020-3-13;14:41:4;51,02;0,06;7,0;36,0;3,426;3,306;0,121;0,096;
2020-3-13;14:41:4;51,02;0,06;6,0;36,0;3,426;3,306;0,121;0,096;
2020-3-13;14:41:5;51,03;0,06;7,0;36,0;3,432;3,305;0,127;0,097;
2020-3-13;14:41:5;51,03;0,06;7,0;36,0;3,432;3,305;0,127;0,097;
2020-3-13;14:41:6;51,03;0,00;7,0;36,0;3,429;3,307;0,122;0,096;
2020-3-13;14:41:6;51,03;0,06;7,0;36,0;3,429;3,307;0,122;0,095;
2020-3-13;14:41:7;51,03;0,00;7,0;36,0;3,429;3,307;0,122;0,095;
2020-3-13;14:41:7;51,03;0,06;7,0;36,0;3,430;3,305;0,125;0,097;
2020-3-13;14:41:8;51,03;0,06;7,0;36,0;3,430;3,306;0,124;0,096;
2020-3-13;14:41:8;51,03;0,06;7,0;36,0;3,430;3,306;0,124;0,096;
2020-3-13;14:41:9;51,03;0,00;7,0;36,0;3,429;3,306;0,123;0,096;
2020-3-13;14:41:9;51,03;0,06;7,0;36,0;3,429;3,306;0,123;0,096;
2020-3-13;14:41:10;51,02;0,06;7,0;36,0;3,429;3,306;0,123;0,096;
2020-3-13;14:41:10;51,03;0,06;7,0;36,0;3,432;3,306;0,126;0,097;
2020-3-13;14:41:11;51,03;0,06;7,0;36,0;3,434;3,305;0,129;0,097;
2020-3-13;14:41:11;51,03;0,06;7,0;36,0;3,434;3,305;0,129;0,097;
2020-3-13;14:41:12;51,03;0,06;7,0;36,0;3,427;3,306;0,121;0,096;
2020-3-13;14:41:12;51,03;0,06;7,0;36,0;3,427;3,307;0,120;0,095;
2020-3-13;14:41:13;51,03;0,06;7,0;36,0;3,427;3,307;0,120;0,095;
2020-3-13;14:41:13;51,03;0,06;7,0;36,0;3,427;3,306;0,120;0,096;
2020-3-13;14:41:14;51,03;0,06;7,0;36,0;3,432;3,306;0,126;0,097;
2020-3-13;14:41:14;51,03;0,06;7,0;36,0;3,432;3,306;0,126;0,097;
2020-3-13;14:41:15;51,03;0,06;7,0;36,0;3,427;3,306;0,121;0,096;
2020-3-13;14:41:15;51,03;0,06;7,0;36,0;3,426;3,307;0,120;0,095;
2020-3-13;14:41:16;51,02;0,06;6,0;36,0;3,426;3,307;0,120;0,095;
2020-3-13;14:41:16;51,03;0,06;7,0;36,0;3,428;3,307;0,121;0,096;
2020-3-13;14:41:17;51,03;0,06;7,0;36,0;3,434;3,307;0,127;0,096;
2020-3-13;14:41:17;51,04;0,06;7,0;36,0;3,434;3,307;0,127;0,096;
2020-3-13;14:41:18;51,02;0,06;6,0;36,0;3,425;3,306;0,119;0,095;
2020-3-13;14:41:18;51,02;0,06;6,0;36,0;3,425;3,306;0,119;0,095;
2020-3-13;14:41:19;51,03;0,06;7,0;36,0;3,430;3,306;0,124;0,096;
2020-3-13;14:41:19;51,03;0,06;7,0;36,0;3,428;3,307;0,121;0,095;
2020-3-13;14:41:20;51,03;0,06;7,0;36,0;3,428;3,307;0,121;0,095;
2020-3-13;14:41:20;51,04;0,06;7,0;36,0;3,431;3,307;0,125;0,096;
2020-3-13;14:41:21;51,03;0,06;7,0;36,0;3,427;3,307;0,120;0,096;
2020-3-13;14:41:21;51,03;0,06;7,0;36,0;3,427;3,307;0,120;0,096;
2020-3-13;14:41:22;51,03;0,06;7,0;36,0;3,427;3,306;0,121;0,096;
2020-3-13;14:41:22;51,03;0,06;7,0;36,0;3,429;3,306;0,122;0,096;
2020-3-13;14:41:23;51,03;0,06;7,0;36,0;3,429;3,306;0,122;0,096;
2020-3-13;14:41:23;51,03;0,06;7,0;36,0;3,430;3,307;0,123;0,096;
2020-3-13;14:41:24;51,03;0,06;7,0;36,0;3,428;3,306;0,122;0,097;
2020-3-13;14:41:24;51,03;0,06;7,0;36,0;3,428;3,306;0,122;0,097;
2020-3-13;14:41:25;51,03;0,06;7,0;36,0;3,428;3,308;0,120;0,095;
2020-3-13;14:41:25;51,04;0,06;7,0;36,0;3,433;3,307;0,126;0,096;
2020-3-13;14:41:26;51,04;0,06;7,0;36,0;3,433;3,307;0,126;0,096;
2020-3-13;14:41:26;51,04;0,06;7,0;36,0;3,433;3,307;0,126;0,096;
2020-3-13;14:41:27;51,04;0,06;7,0;36,0;3,433;3,307;0,126;0,096;
2020-3-13;14:41:27;51,04;0,06;7,0;36,0;3,432;3,305;0,127;0,098;
2020-3-13;14:41:28;51,04;0,06;7,0;36,0;3,431;3,306;0,125;0,097;
2020-3-13;14:41:28;51,04;0,06;7,0;36,0;3,431;3,306;0,125;0,097;
2020-3-13;14:41:29;51,03;0,06;7,0;36,0;3,431;3,306;0,125;0,096;
2020-3-13;14:41:29;51,04;0,06;7,0;36,0;3,430;3,307;0,124;0,096;
2020-3-13;14:41:30;51,04;0,06;7,0;36,0;3,430;3,307;0,124;0,096;
2020-3-13;14:41:30;51,03;0,06;7,0;36,0;3,433;3,306;0,128;0,097;
2020-3-13;14:41:31;51,03;0,06;7,0;36,0;3,431;3,307;0,124;0,096;
2020-3-13;14:41:31;51,03;0,06;7,0;36,0;3,431;3,307;0,124;0,096;
2020-3-13;14:41:32;51,04;0,06;7,0;36,0;3,431;3,307;0,123;0,096;
2020-3-13;14:41:32;51,04;0,06;7,0;36,0;3,432;3,306;0,126;0,096;
2020-3-13;14:41:33;51,04;0,06;7,0;36,0;3,432;3,306;0,126;0,096;
2020-3-13;14:41:33;51,04;0,06;7,0;36,0;3,432;3,306;0,126;0,097;
2020-3-13;14:41:34;51,03;0,06;7,0;36,0;3,429;3,307;0,122;0,096;
