Tanggal;Waktu;Tegangan;Arus;SOC;Temperature;VCell_Max;VCell_Min;Max_Del_V;Avg_Del_V
2020-3-14;2:43:9;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:10;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:10;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:11;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:11;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:12;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:12;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:13;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:13;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:14;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:14;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:15;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:15;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:16;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:16;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:17;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:17;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:18;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:18;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:19;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:19;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:20;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:20;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:21;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:21;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:22;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:22;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:23;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:23;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:24;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:24;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:25;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:25;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:26;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:26;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:27;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:27;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:28;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:28;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:29;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:29;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:30;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:30;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:31;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:31;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:32;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:32;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:33;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:33;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:34;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:34;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:35;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:35;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:36;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:36;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:37;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:37;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:38;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:38;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:39;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:39;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:40;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:40;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:41;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:41;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:42;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:42;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:43;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:43;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:44;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:44;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:45;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:45;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:46;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:46;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:47;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:47;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:48;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:48;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:49;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:49;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:50;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:50;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:51;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:51;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:52;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:52;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:53;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:53;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:54;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:54;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:55;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:55;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:56;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:56;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:57;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:57;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:58;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:58;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:59;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:43:59;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:0;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:0;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:1;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:1;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:2;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:2;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:3;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:3;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:4;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:4;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:5;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:5;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:6;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:6;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:7;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:7;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:8;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:8;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:9;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:9;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:10;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:10;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:11;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:11;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:12;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:12;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:13;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:13;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:14;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:14;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:15;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:15;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:16;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:16;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:17;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:17;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:18;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:18;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:19;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:19;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:20;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:20;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:21;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:21;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:22;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:22;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:23;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:23;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:24;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:24;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:25;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:25;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:26;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:26;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:27;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:27;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:28;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:28;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:29;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:29;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:30;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:30;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:31;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:31;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:32;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:32;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:33;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:33;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:34;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:34;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:35;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:35;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:36;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:36;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:37;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:37;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:38;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:38;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:39;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:39;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:40;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:40;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:41;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:41;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:42;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-14;2:44:42;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
